collection,collection.label,ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,classif3,classif3.label,classif4,classif4.label,classif5,classif5.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,
IR,Industrial relations,ALB,Albania,FI:659,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,21.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ALB,Albania,FI:659,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,21.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ALB,Albania,FI:659,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,21.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ARG,Argentina,DA:784,Establishment survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,37.2,,,,,,,S3:23_S4:33_S7:57_S8:61_S9:66_S6:48,Data reference period: December | Geographical coverage: Main cities or metropolitan areas | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding agriculture | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 10 employees,
IR,Industrial relations,ARG,Argentina,DA:784,Establishment survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,39.7,,,,,,,S3:23_S4:33_S7:57_S8:61_S9:66_S6:48,Data reference period: December | Geographical coverage: Main cities or metropolitan areas | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding agriculture | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 10 employees,
IR,Industrial relations,ARG,Argentina,DA:784,Establishment survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,37.7,,,,,,,S3:23_S4:33_S7:57_S8:61_S9:66_S6:48,Data reference period: December | Geographical coverage: Main cities or metropolitan areas | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding agriculture | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 10 employees,
IR,Industrial relations,ARM,Armenia,FI:171,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,38.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ARM,Armenia,FI:171,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,35.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ARM,Armenia,FI:171,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,36.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ARM,Armenia,FI:171,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,35.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,AUS,Australia,BA:3048,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,24.5,,,,,T11:142,Job coverage: Main job currently held,S3:19_S5:38_S9:66,Data reference period: August | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees,
IR,Industrial relations,AUS,Australia,BA:3048,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,23.2,,,,,T11:142,Job coverage: Main job currently held,S3:19_S5:38_S9:66,Data reference period: August | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees,
IR,Industrial relations,AUS,Australia,BA:3048,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,23.0,,,,,T11:142,Job coverage: Main job currently held,S3:19_S5:38_S9:66,Data reference period: August | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees,
IR,Industrial relations,AUS,Australia,BA:3048,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,22.3,,,,,T11:142,Job coverage: Main job currently held,S3:19_S5:38_S9:66,Data reference period: August | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees,
IR,Industrial relations,AUS,Australia,BA:3048,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,22.3,,,,,T11:142,Job coverage: Main job currently held,S3:19_S5:38_S9:66,Data reference period: August | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees,
IR,Industrial relations,AUS,Australia,BA:3048,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,20.2,,,,,T11:142,Job coverage: Main job currently held,S3:19_S5:38_S9:66,Data reference period: August | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees,
IR,Industrial relations,AUS,Australia,BA:3048,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,18.5,,,,,T11:142,Job coverage: Main job currently held,S3:19_S5:38_S9:66,Data reference period: August | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees,
IR,Industrial relations,AUS,Australia,BA:3048,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,18.6,,,,,T11:142,Job coverage: Main job currently held,S3:19_S5:38_S9:66,Data reference period: August | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees,
IR,Industrial relations,AUS,Australia,BA:3048,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,19.3,,,,,T11:142,Job coverage: Main job currently held,S3:19_S5:38_S9:66,Data reference period: August | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees,
IR,Industrial relations,AUS,Australia,BA:3048,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,18.4,,,,,T11:142,Job coverage: Main job currently held,S3:19_S5:38_S9:66,Data reference period: August | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees,
IR,Industrial relations,AUS,Australia,BA:3048,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,18.5,,,,,T11:142,Job coverage: Main job currently held,S3:19_S5:38_S9:66,Data reference period: August | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees,
IR,Industrial relations,AUS,Australia,BA:3048,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,18.2,,,,,T11:142,Job coverage: Main job currently held,S3:19_S5:38_S9:66,Data reference period: August | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees,
IR,Industrial relations,AUS,Australia,BA:3048,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,17.0,,,,,T11:142,Job coverage: Main job currently held,S3:19_S5:38_S9:66,Data reference period: August | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees,
IR,Industrial relations,AUT,Austria,XX:8240,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,35.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,AUT,Austria,XX:8240,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,35.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,AUT,Austria,XX:8240,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,34.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,AUT,Austria,XX:8240,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,34.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,AUT,Austria,XX:8240,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,33.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,AUT,Austria,XX:8240,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,31.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,AUT,Austria,XX:8240,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,29.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,AUT,Austria,XX:8240,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,29.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,AUT,Austria,XX:8240,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,28.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,AUT,Austria,XX:8240,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,28.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,AUT,Austria,XX:8240,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,27.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,AUT,Austria,XX:8240,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,27.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,AUT,Austria,XX:8240,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,27.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BEL,Belgium,XX:8242,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,56.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BEL,Belgium,XX:8242,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,55.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BEL,Belgium,XX:8242,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,54.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BEL,Belgium,XX:8242,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,54.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BEL,Belgium,XX:8242,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,53.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BEL,Belgium,XX:8242,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,54.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BEL,Belgium,XX:8242,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,54.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BEL,Belgium,XX:8242,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,54.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BEL,Belgium,XX:8242,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,54.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BEL,Belgium,XX:8242,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,53.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BEL,Belgium,XX:8242,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,55.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BEL,Belgium,XX:8242,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,55.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BEL,Belgium,XX:8242,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,55.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BGR,Bulgaria,FI:8246,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,23.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BGR,Bulgaria,FI:8246,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,23.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BGR,Bulgaria,FI:8246,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,23.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BGR,Bulgaria,FI:8246,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,20.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BGR,Bulgaria,FI:8246,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,18.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BGR,Bulgaria,FI:8246,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,17.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BGR,Bulgaria,FI:8246,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,16.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BGR,Bulgaria,FI:8246,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,16.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BGR,Bulgaria,FI:8246,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,16.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BGR,Bulgaria,FI:8246,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,16.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BGR,Bulgaria,FI:8246,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,16.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BGR,Bulgaria,FI:8246,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,16.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BIH,Bosnia and Herzegovina,XX:8244,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,30.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BLZ,Belize,FX:3509,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,9.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BMU,Bermuda,FI:604,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,22.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BMU,Bermuda,FI:604,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,20.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BMU,Bermuda,FI:604,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,21.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BMU,Bermuda,FI:604,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,23.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BOL,Bolivia,BB:73,Household income/expenditure survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,26.6,,,,,T31:242,Trade union membership coverage : Employed persons,S9:3478,Reference group coverage: Total employment,
IR,Industrial relations,BRA,Brazil,BA:356,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,20.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BRA,Brazil,BA:356,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,22.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BRA,Brazil,BA:356,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,19.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BRA,Brazil,BA:356,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,17.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,BRA,Brazil,BA:356,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,17.5,,,,,,,S9:66,Reference group coverage: Employees,
