"","date","place","CO2","O3","CO","SO2","TinyDust","MicroDust","Year","Month","Day","date2"
"288",20170516,"중랑구",0.033,0.025,0.3,0.007,39,18,"2017","05","16",2017-05-16
"289",20170516,"중구",0.031,0.033,0.3,0.004,30,15,"2017","05","16",2017-05-16
"290",20170516,"서대문구",0.032,0.03,0.5,0.007,37,16,"2017","05","16",2017-05-16
"291",20170516,"용산구",0.027,0.02,0.3,0.004,30,16,"2017","05","16",2017-05-16
"292",20170516,"강서구",0.026,0.04,0.3,0.008,39,15,"2017","05","16",2017-05-16
"293",20170516,"영등포로",0.053,0.014,0.4,0.006,48,NA,"2017","05","16",2017-05-16
"294",20170516,"노원구",0.034,0.028,0.4,0.004,34,16,"2017","05","16",2017-05-16
"295",20170516,"은평구",NA,NA,NA,NA,NA,NA,"2017","05","16",2017-05-16
"296",20170516,"성동구",0.027,0.021,0.4,0.005,37,15,"2017","05","16",2017-05-16
"297",20170516,"강남구",0.025,0.028,0.2,0.005,34,16,"2017","05","16",2017-05-16
"298",20170516,"신촌로",0.056,0.015,0.7,0.007,40,23,"2017","05","16",2017-05-16
"299",20170516,"도봉구",0.026,0.032,0.3,0.004,33,15,"2017","05","16",2017-05-16
"300",20170516,"성북구",0.033,0.028,0.4,0.005,39,16,"2017","05","16",2017-05-16
"301",20170516,"강북구",0.024,0.034,0.4,0.004,26,15,"2017","05","16",2017-05-16
"302",20170516,"마포구",0.026,0.034,0.4,0.005,36,19,"2017","05","16",2017-05-16
"303",20170516,"금천구",0.028,0.038,0.3,0.004,37,14,"2017","05","16",2017-05-16
"304",20170516,"동작구",0.026,0.036,0.3,0.003,29,15,"2017","05","16",2017-05-16
"305",20170516,"도산대로",0.036,0.022,0.5,0.006,41,16,"2017","05","16",2017-05-16
"306",20170516,"천호대로",0.037,0.024,0.4,0.004,44,18,"2017","05","16",2017-05-16
"307",20170516,"종로구",0.033,0.03,0.4,0.005,31,13,"2017","05","16",2017-05-16
"308",20170516,"공항대로",0.04,0.024,0.4,0.007,53,24,"2017","05","16",2017-05-16
"309",20170516,"강변북로",0.049,0.015,0.4,0.006,44,NA,"2017","05","16",2017-05-16
"310",20170516,"강동구",0.028,0.031,0.4,0.004,39,13,"2017","05","16",2017-05-16
"311",20170516,"영등포구",0.031,0.036,0.6,0.005,41,14,"2017","05","16",2017-05-16
"312",20170516,"한강대로",0.044,0.022,0.4,0.006,49,NA,"2017","05","16",2017-05-16
"313",20170515,"구로구",0.015,0.031,0.4,0.006,47,12,"2017","05","15",2017-05-15
"314",20170515,"서초구",0.019,0.037,0.4,0.005,50,11,"2017","05","15",2017-05-15
"315",20170515,"신촌로",0.049,0.015,0.7,0.006,51,18,"2017","05","15",2017-05-15
"316",20170515,"도산대로",0.028,0.024,0.5,0.004,52,13,"2017","05","15",2017-05-15
"317",20170515,"중구",0.026,0.032,0.3,0.004,35,10,"2017","05","15",2017-05-15
"318",20170515,"화랑로",0.035,0.022,0.4,0.004,50,NA,"2017","05","15",2017-05-15
"319",20170515,"천호대로",0.032,0.026,0.4,0.003,41,13,"2017","05","15",2017-05-15
"320",20170515,"은평구",0.018,0.039,0.4,0.004,59,9,"2017","05","15",2017-05-15
"321",20170515,"영등포구",0.026,0.034,0.6,0.003,54,13,"2017","05","15",2017-05-15
"322",20170515,"동작구",0.018,0.038,0.3,0.003,36,12,"2017","05","15",2017-05-15
"323",20170515,"동대문구",0.022,0.028,0.2,0.005,39,10,"2017","05","15",2017-05-15
"324",20170515,"정릉로",0.026,0.032,0.4,0.006,49,13,"2017","05","15",2017-05-15
"325",20170515,"강남대로",0.042,0.023,0.5,0.005,55,NA,"2017","05","15",2017-05-15
"326",20170515,"동작대로",0.041,0.023,0.5,0.005,57,NA,"2017","05","15",2017-05-15
"327",20170515,"강북구",0.014,0.043,0.3,0.003,33,7,"2017","05","15",2017-05-15
"328",20170515,"강남구",0.02,0.028,0.2,0.004,47,10,"2017","05","15",2017-05-15
"329",20170515,"중랑구",0.027,0.028,0.2,0.006,51,15,"2017","05","15",2017-05-15
"330",20170515,"마포구",0.02,0.033,0.4,0.004,41,15,"2017","05","15",2017-05-15
"331",20170515,"영등포로",0.056,0.015,0.5,0.009,62,NA,"2017","05","15",2017-05-15
"332",20170515,"청계천로",0.034,0.025,0.5,0.006,42,14,"2017","05","15",2017-05-15
"333",20170515,"홍릉로",0.04,0.018,0.4,0.006,47,16,"2017","05","15",2017-05-15
"334",20170515,"송파구",0.023,0.033,0.4,0.004,51,13,"2017","05","15",2017-05-15
"335",20170515,"용산구",0.024,0.019,0.3,0.003,34,12,"2017","05","15",2017-05-15
"336",20170515,"한강대로",0.04,0.021,0.4,0.004,58,NA,"2017","05","15",2017-05-15
"337",20170515,"강변북로",0.042,0.017,0.4,0.004,56,NA,"2017","05","15",2017-05-15
"338",20170515,"도봉구",0.013,0.042,0.3,0.004,42,10,"2017","05","15",2017-05-15
"339",20170515,"강서구",0.021,0.039,0.2,0.007,50,11,"2017","05","15",2017-05-15
"340",20170515,"종로",0.034,0.026,0.3,0.004,39,13,"2017","05","15",2017-05-15
"341",20170515,"공항대로",0.038,0.023,0.4,0.005,58,17,"2017","05","15",2017-05-15
"342",20170515,"성북구",0.024,0.031,0.4,0.004,48,11,"2017","05","15",2017-05-15
"343",20170515,"노원구",0.018,0.04,0.3,0.003,36,10,"2017","05","15",2017-05-15
"344",20170515,"금천구",0.023,0.037,0.3,0.003,42,10,"2017","05","15",2017-05-15
"345",20170515,"광진구",0.021,0.039,0.4,0.004,38,7,"2017","05","15",2017-05-15
"346",20170515,"관악구",0.021,0.038,0.3,0.004,45,14,"2017","05","15",2017-05-15
"347",20170515,"종로구",0.029,0.031,0.4,0.004,37,8,"2017","05","15",2017-05-15
"348",20170515,"서대문구",0.03,0.033,0.4,0.006,50,12,"2017","05","15",2017-05-15
"349",20170515,"성동구",0.023,0.021,0.3,0.004,53,13,"2017","05","15",2017-05-15
"350",20170515,"강동구",0.024,0.031,0.4,0.003,51,10,"2017","05","15",2017-05-15
"351",20170515,"양천구",0.027,0.023,0.4,0.005,34,16,"2017","05","15",2017-05-15
"352",20170514,"중구",0.018,0.044,0.3,0.004,48,12,"2017","05","14",2017-05-14
"353",20170514,"서초구",0.012,0.047,0.3,0.005,66,13,"2017","05","14",2017-05-14
"354",20170514,"도산대로",0.018,0.036,0.4,0.004,67,15,"2017","05","14",2017-05-14
"355",20170514,"신촌로",0.04,0.024,0.6,0.005,66,20,"2017","05","14",2017-05-14
"356",20170514,"성동구",0.014,0.033,0.3,0.004,73,16,"2017","05","14",2017-05-14
"357",20170514,"중랑구",0.016,0.04,0.2,0.006,66,19,"2017","05","14",2017-05-14
"358",20170514,"은평구",0.015,0.046,0.4,0.003,67,14,"2017","05","14",2017-05-14
"359",20170514,"관악구",0.015,0.047,0.3,0.004,58,16,"2017","05","14",2017-05-14
"360",20170514,"청계천로",0.02,0.04,0.3,0.006,53,16,"2017","05","14",2017-05-14
"361",20170514,"노원구",0.016,0.048,0.3,0.003,52,14,"2017","05","14",2017-05-14
"362",20170514,"서대문구",0.025,0.041,0.4,0.006,67,14,"2017","05","14",2017-05-14
"363",20170514,"천호대로",0.02,0.04,0.4,0.003,54,15,"2017","05","14",2017-05-14
"364",20170514,"강남대로",0.034,0.029,0.4,0.005,72,NA,"2017","05","14",2017-05-14
"365",20170514,"금천구",0.018,0.045,0.3,0.003,60,13,"2017","05","14",2017-05-14
"366",20170514,"동작대로",0.034,0.033,0.4,0.005,70,NA,"2017","05","14",2017-05-14
"367",20170514,"종로구",0.02,0.044,0.3,0.004,48,11,"2017","05","14",2017-05-14
"368",20170514,"영등포로",0.032,0.024,0.3,0.008,74,NA,"2017","05","14",2017-05-14
"369",20170514,"성북구",0.02,0.039,0.4,0.004,68,15,"2017","05","14",2017-05-14
"370",20170514,"구로구",0.011,0.04,0.4,0.007,65,17,"2017","05","14",2017-05-14
"371",20170514,"광진구",0.014,0.051,0.3,0.004,50,10,"2017","05","14",2017-05-14
"372",20170514,"마포구",0.011,0.044,0.3,0.004,53,17,"2017","05","14",2017-05-14
"373",20170514,"강동구",0.015,0.042,0.4,0.003,68,12,"2017","05","14",2017-05-14
"374",20170514,"한강대로",0.029,0.033,0.4,0.004,76,NA,"2017","05","14",2017-05-14
"375",20170514,"강변북로",0.03,0.029,0.3,0.004,68,NA,"2017","05","14",2017-05-14
"376",20170514,"공항대로",0.021,0.036,0.3,0.005,67,18,"2017","05","14",2017-05-14
"377",20170514,"강서구",0.013,0.051,0.2,0.006,65,14,"2017","05","14",2017-05-14
"378",20170514,"강북구",0.012,0.051,0.3,0.003,45,10,"2017","05","14",2017-05-14
"379",20170514,"동작구",0.013,0.048,0.3,0.003,48,15,"2017","05","14",2017-05-14
"380",20170514,"동대문구",0.015,0.039,0.2,0.005,55,12,"2017","05","14",2017-05-14
"381",20170514,"도봉구",0.011,0.046,0.3,0.004,59,13,"2017","05","14",2017-05-14
"382",20170514,"홍릉로",0.025,0.032,0.3,0.005,58,18,"2017","05","14",2017-05-14
"383",20170514,"양천구",0.02,0.031,0.3,0.005,45,20,"2017","05","14",2017-05-14
"384",20170514,"영등포구",0.017,0.048,0.5,0.004,71,16,"2017","05","14",2017-05-14
"385",20170514,"정릉로",0.016,0.045,0.3,0.006,67,14,"2017","05","14",2017-05-14
"386",20170514,"용산구",0.015,0.031,0.2,0.003,45,14,"2017","05","14",2017-05-14
"387",20170514,"송파구",0.014,0.043,0.4,0.004,70,17,"2017","05","14",2017-05-14
"388",20170514,"강남구",0.013,0.037,0.2,0.004,55,13,"2017","05","14",2017-05-14
"389",20170514,"화랑로",0.025,0.035,0.4,0.004,61,NA,"2017","05","14",2017-05-14
"390",20170514,"종로",0.023,0.039,0.3,0.004,51,14,"2017","05","14",2017-05-14
"391",20170513,"종로",0.043,0.033,0.4,0.004,54,30,"2017","05","13",2017-05-13
"392",20170513,"정릉로",0.027,0.041,0.5,0.006,56,24,"2017","05","13",2017-05-13
"393",20170513,"용산구",0.02,0.024,0.3,0.004,43,25,"2017","05","13",2017-05-13
"394",20170513,"종로구",0.03,0.042,0.5,0.004,45,24,"2017","05","13",2017-05-13
"395",20170513,"은평구",0.025,0.045,0.6,0.003,56,24,"2017","05","13",2017-05-13
"396",20170513,"마포구",0.017,0.046,0.5,0.004,49,28,"2017","05","13",2017-05-13
"397",20170513,"금천구",0.025,0.045,0.4,0.004,52,22,"2017","05","13",2017-05-13
"398",20170513,"강남구",0.019,0.036,0.3,0.005,50,25,"2017","05","13",2017-05-13
"399",20170513,"강변북로",0.039,0.03,0.5,0.005,59,NA,"2017","05","13",2017-05-13
"400",20170513,"동대문구",0.02,0.038,0.3,0.005,45,24,"2017","05","13",2017-05-13
"401",20170513,"도산대로",0.028,0.033,0.8,0.005,54,26,"2017","05","13",2017-05-13
"402",20170513,"중랑구",0.023,0.037,0.3,0.006,57,32,"2017","05","13",2017-05-13
"403",20170513,"성북구",0.03,0.037,0.6,0.004,56,28,"2017","05","13",2017-05-13
"404",20170513,"광진구",0.025,0.046,0.4,0.004,47,25,"2017","05","13",2017-05-13
"405",20170513,"홍릉로",0.034,0.027,0.5,0.006,58,30,"2017","05","13",2017-05-13
"406",20170513,"영등포구",0.025,0.048,0.6,0.004,57,23,"2017","05","13",2017-05-13
"407",20170513,"천호대로",0.032,0.031,0.6,0.004,69,29,"2017","05","13",2017-05-13
"408",20170513,"동작대로",0.048,0.029,0.6,0.006,58,NA,"2017","05","13",2017-05-13
"409",20170513,"노원구",0.029,0.04,0.5,0.003,51,28,"2017","05","13",2017-05-13
"410",20170513,"도봉구",0.021,0.045,0.4,0.004,49,24,"2017","05","13",2017-05-13
"411",20170513,"한강대로",0.039,0.028,0.5,0.005,74,NA,"2017","05","13",2017-05-13
"412",20170513,"영등포로",0.052,0.017,0.5,0.006,72,NA,"2017","05","13",2017-05-13
"413",20170513,"서초구",0.017,0.05,0.5,0.005,52,24,"2017","05","13",2017-05-13
"414",20170513,"공항대로",0.038,0.028,0.4,0.006,72,35,"2017","05","13",2017-05-13
"415",20170513,"서대문구",0.029,0.038,0.5,0.005,53,26,"2017","05","13",2017-05-13
"416",20170513,"동작구",0.018,0.051,0.4,0.003,40,25,"2017","05","13",2017-05-13
"417",20170513,"강서구",0.022,0.047,0.3,0.008,54,24,"2017","05","13",2017-05-13
"418",20170513,"강북구",0.02,0.05,0.4,0.003,41,24,"2017","05","13",2017-05-13
"419",20170513,"송파구",0.025,0.038,0.5,0.004,59,28,"2017","05","13",2017-05-13
"420",20170513,"강남대로",0.044,0.03,0.6,0.005,63,NA,"2017","05","13",2017-05-13
"421",20170513,"청계천로",0.037,0.03,0.6,0.007,53,33,"2017","05","13",2017-05-13
"422",20170513,"신촌로",0.049,0.025,0.8,0.005,54,28,"2017","05","13",2017-05-13
"423",20170513,"강동구",0.024,0.033,0.5,0.004,59,22,"2017","05","13",2017-05-13
"424",20170513,"중구",0.031,0.039,0.4,0.004,45,24,"2017","05","13",2017-05-13
"425",20170513,"화랑로",0.035,0.027,0.6,0.004,57,NA,"2017","05","13",2017-05-13
"426",20170513,"양천구",0.028,0.026,0.5,0.006,46,35,"2017","05","13",2017-05-13
"427",20170513,"관악구",0.021,0.05,0.4,0.004,55,27,"2017","05","13",2017-05-13
"428",20170513,"구로구",0.015,0.041,0.5,0.007,49,25,"2017","05","13",2017-05-13
"429",20170513,"성동구",0.023,0.026,0.4,0.004,52,26,"2017","05","13",2017-05-13
"430",20170512,"관악구",0.033,0.047,0.6,0.007,77,41,"2017","05","12",2017-05-12
"431",20170512,"천호대로",0.056,0.016,0.7,0.005,95,45,"2017","05","12",2017-05-12
"432",20170512,"성동구",0.034,0.022,0.5,0.005,76,45,"2017","05","12",2017-05-12
"433",20170512,"동작구",0.03,0.049,0.6,0.006,62,42,"2017","05","12",2017-05-12
"434",20170512,"정릉로",0.028,0.045,0.6,0.007,81,39,"2017","05","12",2017-05-12
"435",20170512,"노원구",0.047,0.032,0.7,0.005,75,44,"2017","05","12",2017-05-12
"436",20170512,"영등포로",0.071,0.013,0.7,0.007,100,NA,"2017","05","12",2017-05-12
"437",20170512,"서대문구",0.034,0.041,0.5,0.008,74,45,"2017","05","12",2017-05-12
"438",20170512,"송파구",0.042,0.029,0.7,0.006,78,46,"2017","05","12",2017-05-12
"439",20170512,"청계천로",0.06,0.02,1.1,0.009,79,58,"2017","05","12",2017-05-12
"440",20170512,"강변북로",0.062,0.017,0.7,0.006,83,NA,"2017","05","12",2017-05-12
"441",20170512,"강북구",0.028,0.044,0.6,0.005,66,40,"2017","05","12",2017-05-12
"442",20170512,"성북구",0.045,0.03,0.8,0.006,81,48,"2017","05","12",2017-05-12
"443",20170512,"중랑구",0.039,0.03,0.5,0.007,81,50,"2017","05","12",2017-05-12
"444",20170512,"도봉구",0.04,0.035,0.6,0.006,75,42,"2017","05","12",2017-05-12
"445",20170512,"광진구",0.038,0.04,0.7,0.005,70,44,"2017","05","12",2017-05-12
"446",20170512,"종로구",0.047,0.036,0.7,0.007,73,44,"2017","05","12",2017-05-12
"447",20170512,"종로",0.062,0.021,0.7,0.006,79,49,"2017","05","12",2017-05-12
"448",20170512,"중구",0.044,0.035,0.6,0.006,70,42,"2017","05","12",2017-05-12
"449",20170512,"동작대로",0.068,0.02,0.8,0.008,80,NA,"2017","05","12",2017-05-12
"450",20170512,"공항대로",0.054,0.022,0.6,0.007,99,62,"2017","05","12",2017-05-12
"451",20170512,"홍릉로",0.06,0.016,0.7,0.007,84,51,"2017","05","12",2017-05-12
"452",20170512,"화랑로",0.047,0.021,0.7,0.005,83,NA,"2017","05","12",2017-05-12
"453",20170512,"강남대로",0.069,0.019,0.8,0.007,85,NA,"2017","05","12",2017-05-12
"454",20170512,"양천구",0.036,0.025,0.6,0.007,69,55,"2017","05","12",2017-05-12
"455",20170512,"강동구",0.04,0.022,0.6,0.004,84,35,"2017","05","12",2017-05-12
"456",20170512,"강남구",0.035,0.029,0.4,0.006,73,36,"2017","05","12",2017-05-12
"457",20170512,"영등포구",0.038,0.044,0.9,0.008,79,37,"2017","05","12",2017-05-12
"458",20170512,"동대문구",0.037,0.032,0.5,0.007,65,37,"2017","05","12",2017-05-12
"459",20170512,"마포구",0.031,0.043,0.6,0.007,71,43,"2017","05","12",2017-05-12
"460",20170512,"한강대로",0.068,0.015,0.7,0.007,93,NA,"2017","05","12",2017-05-12
"461",20170512,"용산구",0.038,0.018,0.5,0.005,61,40,"2017","05","12",2017-05-12
"462",20170512,"은평구",0.034,0.047,0.7,0.005,77,41,"2017","05","12",2017-05-12
"463",20170512,"금천구",0.038,0.042,0.6,0.006,78,40,"2017","05","12",2017-05-12
"464",20170512,"구로구",0.024,0.038,0.6,0.01,73,43,"2017","05","12",2017-05-12
"465",20170512,"신촌로",0.068,0.019,0.9,0.008,76,46,"2017","05","12",2017-05-12
"466",20170512,"강서구",0.034,0.044,0.5,0.01,77,41,"2017","05","12",2017-05-12
"467",20170512,"서초구",0.035,0.042,0.6,0.007,82,40,"2017","05","12",2017-05-12
"468",20170512,"도산대로",0.048,0.023,0.9,0.007,80,43,"2017","05","12",2017-05-12
"469",20170511,"강남대로",0.069,0.015,0.7,0.006,90,NA,"2017","05","11",2017-05-11
"470",20170511,"천호대로",0.05,0.021,0.6,0.004,81,34,"2017","05","11",2017-05-11
"471",20170511,"용산구",0.032,0.018,0.4,0.004,60,33,"2017","05","11",2017-05-11
"472",20170511,"강서구",0.033,0.044,0.4,0.009,75,33,"2017","05","11",2017-05-11
"473",20170511,"마포구",0.029,0.039,0.5,0.006,71,36,"2017","05","11",2017-05-11
"474",20170511,"서대문구",0.034,0.034,0.5,0.007,74,35,"2017","05","11",2017-05-11
"475",20170511,"도산대로",0.033,0.022,0.8,0.006,80,33,"2017","05","11",2017-05-11
"476",20170511,"성동구",0.033,0.02,0.5,0.005,73,35,"2017","05","11",2017-05-11
"477",20170511,"관악구",0.034,0.042,0.5,0.006,77,34,"2017","05","11",2017-05-11
"478",20170511,"공항대로",0.06,0.02,0.5,0.007,96,47,"2017","05","11",2017-05-11
"479",20170511,"강동구",0.037,0.028,0.5,0.004,78,26,"2017","05","11",2017-05-11
"480",20170511,"광진구",0.035,0.037,0.6,0.006,64,31,"2017","05","11",2017-05-11
"481",20170511,"강변북로",0.058,0.016,0.6,0.006,81,NA,"2017","05","11",2017-05-11
"482",20170511,"중랑구",0.039,0.028,0.4,0.007,79,42,"2017","05","11",2017-05-11
"483",20170511,"강북구",0.032,0.039,0.5,0.005,59,30,"2017","05","11",2017-05-11
"484",20170511,"동작대로",0.064,0.018,0.7,0.007,88,NA,"2017","05","11",2017-05-11
"485",20170511,"중구",0.042,0.033,0.5,0.005,65,32,"2017","05","11",2017-05-11
"486",20170511,"서초구",0.033,0.038,0.6,0.006,79,32,"2017","05","11",2017-05-11
"487",20170511,"영등포로",0.062,0.014,0.5,0.007,100,NA,"2017","05","11",2017-05-11
"488",20170511,"성북구",0.041,0.03,0.8,0.005,78,36,"2017","05","11",2017-05-11
"489",20170511,"신촌로",0.059,0.019,0.8,0.006,79,39,"2017","05","11",2017-05-11
"490",20170511,"도봉구",0.037,0.036,0.5,0.005,70,31,"2017","05","11",2017-05-11
"491",20170511,"동작구",0.035,0.034,0.5,0.005,60,30,"2017","05","11",2017-05-11
"492",20170511,"영등포구",0.036,0.041,0.7,0.008,79,29,"2017","05","11",2017-05-11
"493",20170511,"한강대로",0.052,0.022,0.5,0.006,96,NA,"2017","05","11",2017-05-11
"494",20170511,"동대문구",0.033,0.029,0.4,0.006,62,30,"2017","05","11",2017-05-11
"495",20170511,"은평구",0.035,0.04,0.7,0.004,76,35,"2017","05","11",2017-05-11
"496",20170511,"종로",0.06,0.023,0.6,0.005,76,40,"2017","05","11",2017-05-11
"497",20170511,"홍릉로",0.051,0.021,0.6,0.006,79,39,"2017","05","11",2017-05-11
"498",20170511,"노원구",0.041,0.035,0.6,0.004,65,32,"2017","05","11",2017-05-11
"499",20170511,"금천구",0.038,0.04,0.6,0.005,79,33,"2017","05","11",2017-05-11
"500",20170511,"송파구",0.039,0.028,0.6,0.005,75,35,"2017","05","11",2017-05-11
"501",20170511,"정릉로",0.029,0.035,0.6,0.006,84,33,"2017","05","11",2017-05-11
"502",20170511,"구로구",0.022,0.036,0.5,0.009,75,36,"2017","05","11",2017-05-11
"503",20170511,"화랑로",0.046,0.024,0.6,0.005,77,NA,"2017","05","11",2017-05-11
"504",20170511,"종로구",0.044,0.034,0.6,0.005,67,31,"2017","05","11",2017-05-11
"505",20170511,"양천구",0.036,0.023,0.5,0.006,62,40,"2017","05","11",2017-05-11
"506",20170511,"강남구",0.033,0.027,0.4,0.006,68,29,"2017","05","11",2017-05-11
"507",20170511,"청계천로",0.057,0.022,0.9,0.007,75,44,"2017","05","11",2017-05-11
"508",20170510,"종로구",0.025,0.035,0.5,0.003,40,17,"2017","05","10",2017-05-10
"509",20170510,"영등포구",0.026,0.035,0.6,0.005,45,16,"2017","05","10",2017-05-10
"510",20170510,"동작구",0.021,0.039,0.3,0.003,34,17,"2017","05","10",2017-05-10
"511",20170510,"청계천로",0.033,0.026,0.5,0.006,45,25,"2017","05","10",2017-05-10
"512",20170510,"중랑구",0.023,0.028,0.3,0.005,46,21,"2017","05","10",2017-05-10
"513",20170510,"한강대로",0.038,0.022,0.4,0.004,59,NA,"2017","05","10",2017-05-10
"514",20170510,"서초구",0.02,0.038,0.4,0.005,44,18,"2017","05","10",2017-05-10
"515",20170510,"성동구",0.021,0.021,0.4,0.004,42,20,"2017","05","10",2017-05-10
"516",20170510,"종로",0.032,0.028,0.4,0.003,45,22,"2017","05","10",2017-05-10
"517",20170510,"공항대로",0.043,0.018,0.4,0.005,75,35,"2017","05","10",2017-05-10
"518",20170510,"마포구",0.018,0.034,0.4,0.003,43,25,"2017","05","10",2017-05-10
"519",20170510,"동작대로",0.049,0.019,0.5,0.005,52,NA,"2017","05","10",2017-05-10
"520",20170510,"도산대로",0.019,0.026,0.6,0.004,44,20,"2017","05","10",2017-05-10
"521",20170510,"강변북로",0.045,0.018,0.4,0.004,52,NA,"2017","05","10",2017-05-10
"522",20170510,"송파구",0.023,0.029,0.4,0.004,42,19,"2017","05","10",2017-05-10
"523",20170510,"노원구",0.022,0.035,0.4,0.003,47,22,"2017","05","10",2017-05-10
"524",20170510,"천호대로",0.03,0.026,0.4,0.003,45,20,"2017","05","10",2017-05-10
"525",20170510,"화랑로",0.035,0.02,0.5,0.003,57,NA,"2017","05","10",2017-05-10
"526",20170510,"양천구",0.025,0.022,0.4,0.005,38,23,"2017","05","10",2017-05-10
"527",20170510,"동대문구",0.019,0.03,0.3,0.004,37,17,"2017","05","10",2017-05-10
"528",20170510,"용산구",0.022,0.018,0.3,0.003,34,19,"2017","05","10",2017-05-10
"529",20170510,"강서구",0.022,0.035,0.3,0.006,60,24,"2017","05","10",2017-05-10
"530",20170510,"강북구",0.015,0.037,0.4,0.003,42,19,"2017","05","10",2017-05-10
"531",20170510,"광진구",0.021,0.039,0.4,0.003,35,16,"2017","05","10",2017-05-10
"532",20170510,"홍릉로",0.036,0.021,0.5,0.005,48,26,"2017","05","10",2017-05-10
"533",20170510,"구로구",0.015,0.033,0.4,0.006,42,16,"2017","05","10",2017-05-10
"534",20170510,"신촌로",0.052,0.014,0.7,0.005,54,26,"2017","05","10",2017-05-10
"535",20170510,"성북구",0.026,0.029,0.6,0.003,58,26,"2017","05","10",2017-05-10
"536",20170510,"강동구",0.02,0.031,0.4,0.003,40,14,"2017","05","10",2017-05-10
"537",20170510,"영등포로",0.051,0.015,0.4,0.005,52,NA,"2017","05","10",2017-05-10
"538",20170510,"강남구",0.02,0.028,0.3,0.005,38,19,"2017","05","10",2017-05-10
"539",20170510,"강남대로",0.054,0.015,0.6,0.005,55,NA,"2017","05","10",2017-05-10
